PaymentData(id=3, limitBalance=90000, sex=2, education=2, marriage=2, age=34, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=29239, bill2=14027, bill3=13559, bill4=14331, bill5=14948, bill6=15549, payv1=1518, payv2=1500, payv3=1000, payv4=1000, payv5=1000, payv6=5000, defaultPaymentNextMonth=0)PaymentData(id=4, limitBalance=50000, sex=2, education=2, marriage=1, age=37, pay0=0, pay2=0, pay3=0, pay4=0, pay5=0, pay6=0, bill1=46990, bill2=48233, bill3=49291, bill4=28314, bill5=28959, bill6=29547, payv1=2000, payv2=2019, payv3=1200, payv4=1100, payv5=1069, payv6=1000, defaultPaymentNextMonth=0)
PaymentData(id=5, limitBalance=50000, sex=1, education=2, marriage=1, age=57, pay0=-1, pay2=0, pay3=-1, pay4=0, pay5=0, pay6=0, bill1=8617, bill2=5670, bill3=35835, bill4=20940, bill5=19146, bill6=19131, payv1=2000, payv2=36681, payv3=10000, payv4=9000, payv5=689, payv6=679, defaultPaymentNextMonth=0)
PaymentData(2693, 350000, 1, 1, 1, 42, -1, -1, -1, -1, -1, -1, 3800, 3138, 4150, 3750, 1362, 8210, 3138, 4160, 3750, 2272, 8210, 9731, 0)
PaymentData(2694, 100000, 2, 2, 1, 22, 0, 0, 0, 0, 0, 0, 99415, 101507, 99511, 99813, 95816, 96884, 4600, 3478, 3461, 3461, 3684, 3510, 0)
PaymentData(2698, 30000, 2, 3, 2, 26, 0, 0, 0, 0, 0, 0, 28063, 29304, 28047, 26840, 28271, 28134, 1700, 1407, 1200, 2000, 2000, 1000, 0)
PaymentData(2701, 10000, 1, 3, 2, 23, 0, 0, 0, 0, 0, 0, 6001, 4308, 3421, 3615, 4402, 5173, 2000, 1500, 400, 1000, 1000, 500, 0)
PaymentData(2704, 130000, 2, 2, 2, 23, 2, 2, 2, 0, 0, 0, 6271, 6871, 7599, 9459, 10303, 11128, 1500, 1000, 2000, 1000, 1000, 1000, 0)
PaymentData(2705, 50000, 2, 3, 2, 22, 0, 0, 0, 0, 0, 0, 47066, 45132, 47756, 28275, 28082, 28846, 2300, 3862, 2000, 1100, 1500, 1100, 0)
PaymentData(2706, 180000, 2, 2, 2, 25, 0, 0, 0, 0, 0, 0, 177633, 139415, 136942, 114632, 117808, 120302, 5203, 30023, 10024, 10000, 4458, 5000, 0)
PaymentData(2708, 60000, 2, 2, 2, 24, 0, 0, 0, 0, 0, 0, 29717, 28208, 21372, 18746, 16745, 16544, 2076, 1500, 1500, 689, 2000, 2983, 0)
PaymentData(2709, 200000, 1, 1, 2, 26, 0, 0, 0, 0, 0, 0, 16811, 21290, 20207, 23858, 33236, 33337, 5023, 4007, 5001, 10020, 5073, 5064, 0)
PaymentData(2711, 320000, 2, 2, 2, 36, 0, 0, 0, 0, 0, 0, 262613, 164486, 169691, 188527, 145676, 135254, 10043, 15005, 21640, 5004, 11628, 20020, 0)
PaymentData(2714, 50000, 2, 2, 2, 28, -2, -2, -1, 0, 0, 0, 13733, 5570, 2698, 4640, 6554, 8434, 2037, 2698, 2000, 2000, 2000, 2000, 0)
PaymentData(2717, 70000, 2, 1, 2, 24, 0, 0, 0, 0, 0, 0, 42105, 35575, 32772, 29766, 29286, 29404, 1614, 2042, 2002, 1052, 1055, 1063, 0)
PaymentData(2719, 170000, 2, 2, 2, 39, -1, -1, -1, -1, -1, -1, 2860, 15643, 1104, 190, 4786, 2714, 15643, 1108, 191, 4786, 2714, 7714, 0)
PaymentData(2722, 100000, 2, 1, 2, 33, 0, 0, 0, 0, 0, 0, 75374, 44796, 47294, 38712, 39304, 40479, 2000, 5000, 1521, 1595, 2000, 2716, 0)
PaymentData(2724, 180000, 2, 3, 1, 47, -1, 0, 0, 0, 0, 0, 14525, 13828, 10394, 17562, 8495, 5090, 1347, 5000, 10026, 5000, 785, 5000, 0)
PaymentData(2727, 200000, 2, 2, 1, 39, 0, 0, 0, 0, 0, 0, 178665, 133266, 95836, 85635, 66137, 30410, 3677, 2441, 1854, 1567, 5000, 1953, 0)
PaymentData(2728, 200000, 1, 2, 2, 27, 0, 0, 2, 0, 0, 0, 25334, 26203, 25652, 25162, 24995, 23901, 2204, 1004, 1004, 1013, 2018, 4, 0)
PaymentData(2733, 140000, 2, 1, 2, 25, 0, 0, 0, 0, 0, 0, 23409, 24725, 26006, 26771, 28179, 29746, 2000, 2000, 1500, 2000, 2200, 2000, 0)
PaymentData(2734, 170000, 2, 2, 2, 31, 2, -1, -1, 0, 0, 0, 520, 1316, 6779, 3416, 2941, 3518, 1339, 6779, 2000, 97, 1002, 1018, 0)
PaymentData(2735, 240000, 2, 2, 2, 47, -2, -2, -2, -2, -2, -2, 316, 21359, 2762, 10264, 316, 9801, 21359, 2762, 10318, 316, 17677, 31600, 0)
PaymentData(2736, 140000, 2, 1, 1, 37, 0, 0, 0, 0, 0, 0, 135134, 139178, 139900, 109665, 108129, 108067, 6703, 6120, 4015, 4042, 4057, 4012, 0)
PaymentData(2737, 50000, 2, 2, 1, 28, 0, 0, 0, 0, 0, 0, 50998, 51103, 50262, 20304, 20319, 20330, 2209, 1726, 710, 724, 733, 712, 0)
PaymentData(2739, 420000, 2, 2, 1, 57, -1, -1, -1, -1, -1, -1, 666, 2629, 4352, 1440, 1486, 2290, 2629, 4360, 2064, 1486, 2290, 1290, 0)
PaymentData(2740, 220000, 1, 1, 1, 53, -1, -1, -1, -1, -1, -1, 1136, 642, 1582, 1109, 3319, 2113, 642, 1582, 1109, 3319, 2113, 5410, 0)
PaymentData(2741, 70000, 2, 2, 1, 28, 0, 0, 0, 0, 0, 0, 44230, 44348, 28978, 17008, 13780, 14593, 1747, 1272, 1212, 1000, 1020, 800, 0)
PaymentData(2742, 90000, 1, 2, 2, 28, 0, 0, 0, 0, 0, 0, 55779, 51886, 52495, 47727, 44404, 35768, 2100, 2166, 1400, 1534, 1300, 665, 0)
PaymentData(2744, 200000, 2, 1, 2, 27, 0, 0, 0, 0, 0, 0, 9314, 6020, 4817, 2098, 2280, 4778, 2020, 2817, 1098, 1280, 3778, 3098, 0)
PaymentData(2745, 240000, 1, 3, 1, 55, 0, 0, 0, 0, 0, 0, 229254, 232693, 189095, 190481, 194215, 198313, 8737, 7506, 6501, 6501, 7001, 17001, 0)
PaymentData(2746, 310000, 2, 3, 2, 28, 0, 0, -1, -1, -1, -1, 19610, 14746, 28216, 4245, 3500, 396, 10000, 28216, 4245, 3500, 396, 396, 0)
PaymentData(2747, 80000, 2, 2, 1, 34, 2, 2, 2, 0, 0, 0, 76142, 80627, 76776, 61884, 55501, 54840, 6611, 1, 3000, 2504, 2000, 2200, 1)
PaymentData(2748, 290000, 2, 2, 1, 38, 0, 0, 0, 0, 0, 0, 144160, 147451, 150617, 153351, 156213, 158938, 6000, 6010, 5600, 5700, 5700, 6000, 0)
PaymentData(2749, 260000, 1, 2, 1, 43, 0, 0, 0, 0, 0, 0, 175247, 164173, 152724, 153527, 153375, 105491, 8500, 5950, 4000, 3000, 6000, 30588, 1)
PaymentData(2753, 30000, 2, 3, 1, 36, 0, 0, 0, 0, 0, 0, 7963, 9152, 10282, 10180, 10394, 9614, 1321, 1451, 349, 362, 343, 356, 1)
PaymentData(2755, 20000, 1, 1, 2, 22, 0, 0, 0, 0, 0, 0, 3281, 4325, 5341, 5751, 6500, 7386, 1100, 1100, 500, 1000, 1000, 1000, 0)
PaymentData(2756, 240000, 2, 2, 2, 25, 0, 0, 0, 0, 0, 0, 175764, 178600, 182639, 186275, 190337, 193961, 6500, 7000, 6680, 7070, 6954, 14870, 0)
PaymentData(2761, 160000, 2, 2, 1, 35, 0, 0, 0, 0, 0, 0, 17742, 12939, 7035, 4596, 4635, 2744, 2000, 1000, 500, 1000, 1000, 2000, 0)
PaymentData(2762, 180000, 2, 1, 2, 30, 0, 0, 0, 0, 0, 0, 113647, 52992, 38394, 30332, 110824, 99661, 3000, 3170, 2000, 100000, 5000, 4000, 0)
PaymentData(2763, 190000, 1, 2, 1, 39, 0, 0, 0, 0, 0, 0, 144414, 145572, 142816, 145463, 147475, 149853, 7000, 6000, 6000, 5500, 6000, 5500, 0)
PaymentData(2764, 20000, 2, 2, 1, 22, 0, 0, 0, 0, 0, 0, 15749, 16221, 19836, 14354, 10962, 9274, 1500, 5000, 500, 500, 246, 500, 0)
PaymentData(2765, 150000, 1, 1, 2, 27, 0, 0, 0, 0, 0, 0, 82494, 83044, 84752, 84743, 78987, 65590, 3100, 3500, 3000, 5000, 3000, 2500, 0)
PaymentData(2766, 310000, 1, 2, 1, 35, 0, 0, 0, 0, 0, 0, 7589, 9463, 12296, 15083, 17840, 20376, 2000, 3000, 3000, 3000, 3000, 3003, 0)
PaymentData(2767, 180000, 2, 2, 1, 36, 0, 0, 0, 0, 0, 0, 98736, 96566, 81166, 72463, 72189, 70712, 6025, 5000, 6800, 5000, 5000, 5000, 0)
PaymentData(2768, 80000, 2, 2, 2, 24, 0, 0, 0, 0, 0, 0, 81908, 83597, 157646, 79061, 79834, 81257, 5501, 3450, 3000, 3059, 2915, 2758, 1)
PaymentData(2769, 350000, 2, 2, 1, 41, 0, 0, 0, 0, 0, 0, 85339, 84393, 86793, 84406, 73976, 75497, 5000, 5016, 5000, 3000, 3000, 4000, 0)
PaymentData(2771, 90000, 2, 2, 2, 23, 2, 0, 0, 0, 0, 0, 87669, 86653, 57819, 30895, 14543, 9329, 3499, 3000, 3000, 10000, 2000, 10000, 0)
PaymentData(2775, 400000, 2, 2, 1, 30, 0, 0, -1, -1, -1, -1, 161226, 139481, 17939, 10315, 22728, 11493, 5000, 17939, 12845, 22728, 11493, 10703, 0)
PaymentData(2776, 210000, 2, 3, 1, 40, -1, -1, 0, 0, 0, 0, 2309, 4791, 4909, 6588, 9074, 8651, 4791, 1909, 2588, 3074, 3651, 6349, 0)
PaymentData(2778, 500000, 1, 1, 1, 55, -1, -1, -1, 0, 0, 0, 3925, 11200, 25509, 9857, 8945, 9985, 11253, 25585, 3, 18, 5034, 5031, 0)
PaymentData(2780, 180000, 2, 2, 2, 26, 0, 0, 0, 0, 0, -1, 7149, 12946, 16163, 13142, 9800, 4857, 5946, 3663, 3159, 3000, 4857, 6240, 0)
PaymentData(2782, 30000, 2, 1, 2, 24, 0, 0, 0, 0, 0, 0, 22236, 23574, 24583, 24915, 25280, 25791, 1696, 1705, 1037, 915, 929, 1097, 0)
PaymentData(2783, 360000, 2, 1, 2, 33, 0, 0, 0, 0, 0, 0, 31482, 31805, 18203, 13122, 11547, 10949, 5119, 5007, 5002, 5005, 5024, 4543, 0)
PaymentData(2785, 100000, 2, 1, 2, 27, 1, 2, 0, 0, 0, 0, 53213, 50842, 48205, 47324, 45723, 46708, 6, 2031, 1800, 2000, 1900, 2000, 1)
PaymentData(2786, 50000, 2, 2, 1, 49, 0, 0, 0, 0, -1, -1, 49467, 41877, 20082, 5329, 3990, 2088, 1472, 1000, 107, 3990, 2088, 1470, 0)
PaymentData(2791, 50000, 2, 2, 1, 50, 0, 0, 0, -1, -1, -1, 48119, 48318, 21750, 4387, 4392, 9493, 1554, 1028, 4387, 4392, 9493, 492, 1)
PaymentData(2798, 220000, 1, 2, 1, 38, 0, 0, 0, 0, 0, 0, 147048, 137560, 131090, 121259, 117003, 116902, 6364, 5892, 5000, 4369, 4178, 5000, 0)
PaymentData(2800, 100000, 1, 2, 2, 43, 0, 0, 0, 0, 0, 0, 47730, 47525, 47184, 46836, 46529, 47070, 1808, 1728, 1641, 1673, 1689, 1754, 0)
PaymentData(2807, 30000, 1, 2, 2, 38, 0, 0, 0, 0, 0, 0, 28637, 28711, 29138, 28852, 28487, 27788, 2002, 2002, 1503, 2006, 2005, 3000, 0)
PaymentData(2809, 500000, 1, 1, 1, 46, 0, 0, 0, 0, 0, -1, 53049, 66623, 70194, 68618, 67300, 1825, 16018, 10000, 4, 333, 1831, 597, 0)
PaymentData(2810, 420000, 1, 1, 1, 44, 0, 0, 0, 0, 0, 0, 337792, 293987, 294203, 300314, 258484, 274817, 12011, 6472, 6711, 5170, 189740, 6656, 0)
PaymentData(2813, 260000, 2, 2, 2, 30, 0, 0, 0, 0, 0, 0, 19674, 17810, 19753, 21550, 21032, 19979, 2000, 3000, 3000, 3000, 3000, 3000, 0)
PaymentData(2816, 50000, 2, 2, 2, 49, 0, 0, 0, 0, 0, 0, 43342, 44441, 45390, 46310, 47262, 48219, 2100, 2000, 1113, 1143, 1159, 1381, 0)
PaymentData(2817, 100000, 1, 2, 1, 49, 0, 0, 0, 0, 0, 0, 69896, 71360, 72820, 74264, 75821, 77410, 2588, 2644, 2656, 2752, 2850, 2965, 0)
PaymentData(2819, 180000, 2, 1, 2, 27, 0, 0, 0, 0, 0, 0, 174546, 175121, 150710, 135981, 136064, 137343, 8269, 6606, 5000, 4900, 4900, 4900, 0)
PaymentData(2823, 270000, 2, 1, 1, 45, 0, 0, 0, 0, 0, 0, 96175, 88092, 78574, 70330, 61355, 52969, 3626, 2700, 3180, 2300, 2800, 2009, 0)
PaymentData(2824, 30000, 2, 3, 1, 57, -1, -1, -1, -1, -1, -1, 347, 1353, 78, 135, 68, 193, 1353, 78, 135, 68, 423, 140, 1)
PaymentData(2825, 200000, 2, 2, 1, 31, -1, -1, -1, -1, -1, -1, 1319, 4997, 3635, 130, 1209, 938, 4997, 3650, 130, 1209, 938, 105, 1)
PaymentData(2828, 150000, 2, 3, 1, 57, -1, -1, -1, -1, -1, -1, 5483, 9136, 17348, 6456, 12256, 8156, 9136, 17348, 6456, 12256, 8156, 5256, 0)
PaymentData(2831, 220000, 1, 2, 1, 32, 0, 0, 0, 0, 0, 0, 202010, 103124, 105226, 107476, 109746, 111920, 3746, 3820, 4000, 4000, 4000, 4500, 0)
PaymentData(2832, 110000, 2, 2, 1, 42, -1, -1, -1, -1, -1, -1, 776, 776, 776, 776, 926, 776, 776, 776, 776, 926, 776, 776, 0)
PaymentData(2834, 50000, 2, 3, 2, 60, 0, 0, 0, 0, 0, 0, 31164, 32384, 27553, 28101, 28690, 28467, 1756, 1445, 993, 1029, 1054, 977, 0)
PaymentData(2835, 230000, 2, 1, 1, 37, -1, -1, 0, 0, 0, 0, 400, 20123, 20590, 20029, 17198, 5177, 20123, 1256, 1000, 1000, 500, 801, 0)
PaymentData(2837, 240000, 2, 2, 3, 39, 0, 0, 0, 0, 0, 0, 171907, 171394, 68907, 70164, 70672, 69581, 7200, 3000, 3000, 2509, 3000, 2500, 0)
PaymentData(2839, 160000, 2, 1, 2, 34, 0, 0, 0, 0, 0, 0, 43729, 43535, 40799, 41255, 31766, 32570, 2045, 1809, 1265, 1154, 1333, 1313, 0)
PaymentData(2840, 210000, 2, 1, 2, 31, 0, 0, 0, 0, 0, 0, 121697, 120133, 118496, 116033, 114617, 108328, 5000, 5000, 4036, 5000, 4000, 4000, 0)
PaymentData(2841, 210000, 2, 2, 2, 32, -1, 0, 0, 0, -1, -1, 1952, 2787, 6316, 6504, 326, 89599, 1526, 4000, 514, 326, 89599, 3292, 0)
PaymentData(2842, 330000, 1, 1, 2, 47, 0, 0, 0, 0, 0, 0, 240063, 242040, 160008, 160084, 159453, 159354, 9500, 5591, 5500, 6000, 6000, 6000, 0)
PaymentData(2844, 120000, 2, 2, 2, 28, 1, 2, 2, 2, 2, 2, 108993, 111266, 112056, 112819, 111298, 113290, 5500, 4100, 4087, 400, 4000, 8932, 0)
PaymentData(2846, 210000, 2, 2, 2, 34, 0, 0, 0, 0, 0, 0, 63672, 57299, 59336, 61349, 63366, 65155, 2200, 3000, 3000, 3000, 3000, 3500, 0)
PaymentData(2848, 180000, 2, 2, 2, 25, 0, 0, 0, 0, 0, 0, 141836, 140792, 144021, 146539, 149286, 151900, 5124, 6000, 5300, 5500, 5500, 6000, 0)
PaymentData(2849, 150000, 2, 1, 2, 28, 0, 0, 0, 0, 0, 0, 66296, 61916, 39614, 39863, 26379, 22081, 3000, 3005, 5000, 3000, 5000, 1000, 0)
PaymentData(2853, 90000, 2, 2, 1, 24, 2, 2, 2, 2, 2, 2, 86643, 87249, 86858, 86373, 85875, 82150, 3881, 3000, 2800, 1500, 2299, 2500, 1)
PaymentData(2854, 390000, 2, 2, 1, 24, 0, 0, 0, 0, 0, 0, 16406, 16966, 15428, 13465, 40736, 39532, 1500, 1500, 1000, 30000, 2000, 3000, 0)
PaymentData(2856, 320000, 1, 2, 1, 39, 0, 0, 0, -1, -1, -1, 51058, 34619, 18079, 18077, 1792, 18344, 1240, 1403, 18084, 1801, 18352, 2072, 0)
PaymentData(2858, 200000, 2, 2, 1, 41, 0, 0, 0, 0, 0, 0, 42292, 43764, 44030, 48466, 49183, 46919, 3000, 2000, 5000, 2000, 3000, 3000, 0)
PaymentData(2861, 70000, 2, 1, 2, 25, 2, 0, 0, 0, 0, 0, 5730, 7625, 9484, 11317, 13125, 14742, 2000, 2000, 2000, 2000, 2000, 2000, 1)
PaymentData(2864, 50000, 1, 2, 1, 37, 0, 0, 0, 0, 0, 0, 15175, 16505, 17516, 17926, 18487, 19029, 1579, 1590, 1000, 1000, 1000, 1200, 0)
PaymentData(2866, 70000, 1, 1, 1, 42, 0, 0, 0, 0, 0, 0, 70730, 58103, 68197, 50756, 50843, 46727, 3500, 15000, 3000, 2000, 1840, 1798, 0)
PaymentData(2867, 80000, 2, 1, 2, 26, 0, 0, 0, 0, 0, 0, 66982, 66130, 67489, 68535, 66835, 64962, 2986, 3056, 2787, 2745, 2564, 2926, 0)
PaymentData(2868, 50000, 1, 3, 2, 41, 0, 0, 0, 0, 0, 0, 45487, 45548, 46076, 19092, 18227, 18285, 1858, 1685, 659, 658, 656, 651, 0)
PaymentData(2871, 50000, 2, 1, 2, 25, 0, 0, 0, 0, 0, 0, 10973, 12092, 13386, 13663, 14440, 15150, 1300, 1500, 500, 1000, 1000, 1000, 0)
PaymentData(2872, 170000, 2, 2, 1, 42, 0, 0, 0, 0, -2, -2, 4600, 6519, 7360, 2437, 2881, 2659, 2000, 1000, 2437, 3103, 2659, 2659, 0)
PaymentData(2873, 350000, 1, 1, 2, 37, -2, -2, -2, -2, -2, -2, 316, 316, 316, 466, 466, 316, 316, 316, 466, 466, 316, 316, 0)
PaymentData(2874, 470000, 2, 2, 2, 33, 0, 0, 0, 0, 0, 0, 43353, 47682, 46429, 43405, 42796, 44171, 5000, 2600, 1500, 1500, 2000, 1500, 0)
PaymentData(2879, 150000, 2, 1, 2, 26, 0, 0, 0, 0, 0, 0, 101569, 103688, 107321, 106614, 108805, 111012, 3756, 5350, 2562, 2629, 2669, 2739, 0)
PaymentData(2881, 210000, 1, 1, 2, 35, -1, -1, -1, 0, -1, -1, 6808, 4954, 8739, 5420, 4450, 4064, 4960, 8747, 8, 4450, 4064, 3870, 0)
PaymentData(2882, 50000, 1, 2, 2, 23, -1, -1, 0, 0, 0, 0, 3352, 18685, 15868, 11348, 7822, 7357, 18685, 1105, 500, 500, 500, 1000, 0)
PaymentData(2883, 210000, 2, 1, 2, 31, -1, -1, -1, 0, 0, -1, 15332, 10000, 19875, 57751, 25456, 10625, 10000, 19875, 50000, 15456, 10625, 213, 0)
PaymentData(2884, 280000, 1, 1, 1, 44, -2, -1, -1, -1, -1, 0, 593, 1763, 53669, 4707, 22014, 3415, 1777, 53934, 4726, 22102, 12, 1301, 0)
PaymentData(2885, 300000, 1, 2, 2, 36, -1, 0, 0, -1, -1, -1, 15536, 17923, 27007, 360, 257, 21140, 10000, 10140, 360, 257, 21346, 360, 0)
PaymentData(2886, 230000, 2, 3, 1, 37, 0, 0, 0, 0, 0, 0, 228342, 189966, 142377, 143828, 143698, 143342, 6100, 7000, 5356, 5400, 5200, 5500, 0)
PaymentData(2887, 250000, 1, 2, 1, 47, -2, -2, -2, -2, -2, -2, 8996, 18069, 7966, 3470, 3128, 2966, 18069, 7966, 3470, 3128, 2966, 3419, 0)
PaymentData(2888, 500000, 2, 1, 1, 36, -1, -1, -1, 0, 0, 0, 24170, 8051, 77908, 50297, 43679, 49749, 8091, 78192, 65, 33766, 37945, 37947, 0)
PaymentData(2889, 50000, 2, 2, 1, 48, 0, 0, 0, 0, 0, -1, 12592, 12899, 7313, 8036, 3949, 26984, 2017, 2000, 1200, 100, 26984, 5000, 0)
PaymentData(2893, 450000, 1, 2, 2, 37, 0, 0, 0, 0, 0, 0, 136655, 146400, 156049, 164076, 170885, 177483, 13492, 13641, 12168, 9650, 9650, 9650, 0)
PaymentData(2895, 110000, 1, 3, 1, 40, 0, 0, 0, 0, 0, 0, 93357, 94938, 79368, 74778, 75996, 77423, 4100, 2612, 2666, 2700, 2659, 2694, 0)
PaymentData(2898, 320000, 1, 1, 2, 36, 0, 0, 0, 0, 0, -1, 146201, 129311, 112151, 84218, 76058, 24068, 5465, 3137, 52, 2384, 25094, 30011, 0)
PaymentData(2899, 20000, 1, 1, 2, 37, 0, 0, 0, 0, 0, 0, 66599, 67259, 69521, 16970, 17326, 17688, 2317, 2579, 606, 628, 649, 623, 1)
PaymentData(2903, 30000, 2, 2, 2, 33, 0, 0, 0, 0, 0, 0, 25498, 26149, 26716, 26918, 27089, 26277, 1451, 1408, 1000, 964, 1136, 716, 1)
PaymentData(2905, 110000, 1, 2, 1, 49, 0, 0, 0, 0, 0, 0, 75565, 64833, 48586, 48430, 48150, 48271, 4009, 5000, 2000, 2000, 2000, 1800, 0)
PaymentData(2907, 500000, 2, 1, 2, 38, 0, 0, 0, 0, 0, 0, 74615, 74399, 68761, 70260, 70143, 68506, 4010, 6720, 5000, 5000, 4000, 5000, 0)
PaymentData(2910, 220000, 1, 1, 2, 25, 0, 0, -1, 0, -1, 2, 29664, 5995, 8419, 6523, 508, 370, 1018, 8424, 20, 878, 1, 3046, 0)
PaymentData(2911, 50000, 1, 2, 2, 40, 0, 0, 0, 0, 0, 0, 40561, 97214, 48890, 8694, 8876, 9052, 18280, 2284, 311, 322, 323, 334, 0)
PaymentData(2912, 500000, 1, 1, 1, 49, -1, -1, -1, -1, -1, -1, 1320, 1320, 1320, 1320, 1320, 1320, 1320, 1320, 1320, 1320, 1320, 1320, 0)
PaymentData(2919, 120000, 2, 2, 2, 23, 0, 0, 0, 0, 0, 0, 100727, 96551, 69676, 44879, 43532, 44467, 4324, 3234, 1448, 1400, 1400, 1400, 1)
PaymentData(2920, 200000, 2, 2, 1, 48, 0, 0, 0, 0, 0, 0, 354304, 303188, 153179, 156229, 159708, 163051, 8000, 5600, 5600, 6000, 6000, 7200, 0)
PaymentData(2921, 50000, 1, 3, 1, 53, 0, 0, 0, 0, 0, 0, 49466, 50544, 25381, 9652, 9464, 9248, 2442, 1669, 330, 1342, 330, 430, 0)
PaymentData(2923, 50000, 2, 2, 2, 23, 0, 0, 0, 0, 0, 0, 25421, 26704, 26952, 15673, 13903, 27775, 2000, 1000, 3400, 1500, 25298, 3961, 0)
PaymentData(2925, 50000, 2, 2, 2, 42, 0, 0, 0, 0, -1, -1, 50221, 49664, 49611, 2190, 19769, 19335, 2215, 1462, 248, 20787, 21402, 522, 0)
PaymentData(2927, 30000, 2, 2, 1, 34, 2, 2, 2, 2, 2, 2, 24014, 25891, 27385, 27834, 28241, 28130, 2274, 2217, 1200, 1000, 500, 2000, 1)
PaymentData(2930, 80000, 2, 2, 2, 28, 0, -1, -1, 0, 0, 0, 18112, 8857, 69841, 59075, 58998, 61038, 10084, 79200, 2108, 2200, 3006, 2523, 0)
PaymentData(2931, 60000, 2, 2, 2, 25, 0, 0, 0, 0, 0, 0, 50269, 47809, 42769, 38855, 38768, 38846, 4749, 1621, 1400, 1395, 1500, 1795, 0)
PaymentData(2933, 390000, 2, 1, 2, 30, 0, 0, 0, 0, 0, 0, 86124, 89129, 90294, 92243, 94186, 97562, 4300, 3437, 3346, 3475, 5000, 10005, 0)
PaymentData(2934, 110000, 2, 2, 1, 28, 0, 0, 0, 0, 0, 0, 3242, 4095, 4296, 5043, 5194, 6110, 1300, 1054, 1000, 1000, 1000, 1500, 0)
PaymentData(2938, 70000, 2, 3, 1, 33, 0, 0, 0, 0, 0, 0, 32405, 22484, 23169, 23337, 18265, 18001, 10580, 8009, 10004, 5000, 5000, 5000, 0)
PaymentData(2939, 150000, 1, 2, 1, 31, 2, 2, 0, 0, 0, 0, 156286, 148841, 134757, 85874, 84665, 78130, 57, 6203, 2819, 3109, 2842, 3024, 0)
PaymentData(2940, 390000, 1, 1, 2, 31, 0, 0, 0, 0, 0, 0, 19469, 17227, 17400, 19180, 20036, 4071, 2227, 2400, 2180, 1036, 2071, 3291, 0)
PaymentData(2941, 50000, 1, 2, 1, 22, 0, 0, 0, -1, -1, 0, 47559, 50463, 49094, 1884, 19792, 19809, 3690, 2500, 942, 19792, 727, 792, 0)
PaymentData(2943, 290000, 2, 2, 2, 30, 0, 0, 0, -1, 0, 0, 288994, 296230, 158127, 234456, 236813, 211237, 12549, 7003, 234456, 9500, 7592, 7626, 1)
PaymentData(2946, 260000, 1, 3, 2, 48, 0, 0, 0, 0, 0, 0, 266762, 268508, 266858, 194413, 189687, 162473, 11500, 10000, 5731, 5654, 5275, 4000, 0)
PaymentData(2947, 90000, 2, 2, 2, 26, 0, 0, 0, 0, 0, 0, 92472, 92518, 91504, 91706, 91801, 91753, 4600, 4100, 3900, 4000, 3700, 3700, 0)
PaymentData(2949, 150000, 2, 1, 2, 31, 0, 0, 0, 0, 0, 0, 126419, 128887, 134208, 139551, 134321, 104513, 7000, 12440, 10000, 5000, 5000, 10000, 0)
PaymentData(2950, 60000, 2, 2, 1, 46, 0, 0, 0, 0, 0, 0, 60987, 60832, 50469, 40564, 40601, 40467, 2145, 1612, 1404, 1442, 1445, 1389, 0)
PaymentData(2951, 80000, 1, 2, 1, 42, 2, 0, 0, 0, 0, 0, 80586, 77960, 79804, 75299, 76933, 78953, 3000, 3200, 3000, 3400, 3300, 3500, 0)
PaymentData(2954, 20000, 1, 2, 1, 38, -1, -1, -1, -1, -1, -1, 2638, 3016, 3274, 7028, 1839, 2985, 3016, 3282, 7055, 1839, 2985, 4988, 0)
PaymentData(2956, 250000, 2, 1, 2, 37, 0, 0, -1, -1, -1, -1, 43971, 32009, 13346, 9163, 8338, 17793, 1007, 13346, 9163, 8338, 18618, 1763, 0)
PaymentData(2957, 50000, 2, 1, 2, 22, 0, 0, 0, 0, 0, 0, 41940, 41811, 35920, 19987, 18971, 18654, 1748, 1253, 2504, 1004, 1509, 4495, 1)
PaymentData(2960, 280000, 2, 3, 2, 33, -1, -1, -1, -1, -1, -1, 2186, 2186, 2184, 2542, 2186, 2109, 2196, 2194, 2554, 2196, 2119, 17555, 0)
PaymentData(2961, 50000, 2, 1, 1, 35, 0, 0, 0, 0, 0, -1, 46532, 46624, 45438, 39527, 7997, 462, 3000, 1200, 9, 500, 462, 1500, 0)
PaymentData(2962, 360000, 1, 3, 2, 49, -2, -2, -2, -2, -2, -2, 348, 7963, 198840, 390, 390, 390, 8047, 200222, 1044, 390, 390, 343, 0)
PaymentData(2965, 170000, 2, 2, 1, 33, 0, 0, 0, 0, 0, 0, 172382, 173101, 171158, 121399, 118539, 121276, 6558, 6316, 3828, 3569, 3959, 3997, 0)
PaymentData(2966, 50000, 2, 2, 1, 33, -1, 0, 0, 0, 0, 0, 25658, 26539, 27507, 28299, 12012, 8923, 1700, 2080, 3000, 1000, 1000, 1000, 0)
PaymentData(2967, 50000, 1, 3, 1, 46, 0, 0, 0, 0, 0, 0, 49083, 27822, 28702, 29119, 29240, 28664, 1463, 1733, 1150, 1480, 1200, 3135, 0)
PaymentData(2968, 120000, 1, 2, 1, 47, -1, -1, -1, 0, 0, -1, 2486, 151, 2853, 2896, 1149, 1758, 260, 5753, 1153, 3, 1759, 4084, 1)
