PaymentData(id=1, limitBalance=20000, sex=2, education=2, marriage=1, age=24, pay0=2, pay2=2, pay3=-1, pay4=-1, pay5=-2, pay6=-2, bill1=3913, bill2=3102, bill3=689, bill4=0, bill5=0, bill6=0, payv1=0, payv2=689, payv3=0, payv4=0, payv5=0, payv6=0, defaultPaymentNextMonth=1)PaymentData(id=2, limitBalance=120000, sex=2, education=2, marriage=2, age=26, pay0=-1, pay2=2, pay3=0, pay4=0, pay5=0, pay6=2, bill1=2682, bill2=1725, bill3=2682, bill4=3272, bill5=3455, bill6=3261, payv1=0, payv2=1000, payv3=1000, payv4=1000, payv5=0, payv6=2000, defaultPaymentNextMonth=1)
PaymentData(id=8, limitBalance=100000, sex=2, education=2, marriage=2, age=23, pay0=0, pay2=-1, pay3=-1, pay4=0, pay5=0, pay6=-1, bill1=11876, bill2=380, bill3=601, bill4=221, bill5=-159, bill6=567, payv1=380, payv2=601, payv3=0, payv4=581, payv5=1687, payv6=1542, defaultPaymentNextMonth=0)
PaymentData(292, 50000, 2, 2, 2, 22, 1, -2, -2, -2, -2, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)
PaymentData(293, 30000, 1, 2, 1, 43, 3, 2, 2, 2, 2, 2, 1700, 2610, 1914, 2182, 2000, 2566, 1100, 0, 300, 0, 600, 0, 0)
PaymentData(294, 10000, 1, 2, 2, 27, 0, 0, 2, 0, 0, 0, 7015, 10227, 9560, 9901, 9963, 10182, 3507, 0, 500, 370, 393, 700, 1)
PaymentData(295, 130000, 1, 1, 2, 29, 1, -2, -2, -2, -2, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1500, 0)
PaymentData(297, 120000, 2, 2, 1, 29, -1, -1, -1, -1, -1, -1, 1686, 657, 2179, 1423, 0, 1820, 657, 2319, 1423, 0, 1820, 2496, 0)
PaymentData(300, 300000, 1, 1, 2, 34, 1, -2, -1, 0, -1, -1, 0, 0, 13001, 12601, 19595, 203, 0, 13001, 0, 19595, 203, 0, 1)
PaymentData(302, 440000, 2, 1, 2, 36, -2, -2, -2, -2, -2, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 162000, 0, 0)
PaymentData(304, 20000, 2, 1, 2, 25, 0, 0, 2, 0, 0, 0, 11968, 14564, 27820, 15824, 15761, 12510, 2800, 0, 4000, 1700, 1000, 2000, 1)
PaymentData(306, 110000, 2, 2, 2, 26, -2, -2, -2, -2, -2, -2, 432, 3220, 5704, 1256, 1848, 400, 3220, 5904, 0, 3000, 0, 0, 0)
PaymentData(307, 500000, 2, 2, 1, 36, -1, -1, -1, -1, -1, -1, 10483, 23956, 0, 8500, 4590, 0, 23962, 0, 8500, 4590, 0, 0, 0)
PaymentData(308, 300000, 2, 2, 1, 27, 1, -1, -1, -2, -2, -2, 0, 5215, 0, 0, 0, 0, 5215, 0, 0, 0, 0, 0, 0)
PaymentData(310, 60000, 2, 1, 2, 27, -1, -1, -1, -1, -1, -1, 20847, 13801, 14366, 4889, 273, 11736, 13809, 14583, 4889, 273, 13557, 0, 0)
PaymentData(313, 20000, 1, 1, 2, 40, 0, 0, 0, 2, 0, 0, 10934, 13738, 16567, 10411, 13057, 14340, 3000, 3100, 0, 3000, 1500, 0, 0)
PaymentData(314, 200000, 2, 3, 1, 49, -1, 2, 2, 2, 0, 0, 52439, 51040, 56205, 54723, 58657, 59983, 0, 6000, 0, 5000, 2286, 3000, 1)
PaymentData(318, 260000, 2, 3, 1, 53, 1, -1, -1, -2, -2, -1, 0, 165, 526, 452, 397, 485, 165, 526, 452, 397, 485, 459, 0)
PaymentData(320, 180000, 1, 2, 2, 29, 1, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, 0, 0, 0, 0, 0, 0, 0)
PaymentData(321, 110000, 1, 2, 2, 29, 1, 2, 2, 0, 0, 0, 58362, 56598, 51908, 48647, 47862, 47969, 2500, 0, 2000, 2000, 1854, 2000, 1)
PaymentData(326, 210000, 1, 2, 2, 43, 1, -2, -1, 0, 0, 0, 0, 0, 38013, 40555, 45075, 37056, 0, 38013, 3000, 5000, 3000, 3000, 0)
PaymentData(327, 220000, 2, 2, 1, 41, -1, 2, 2, -1, 2, -1, 650, 650, 325, 950, 475, 325, 325, 0, 950, 0, 325, 325, 1)
PaymentData(328, 60000, 2, 2, 1, 34, 2, 2, 2, 2, 2, 0, 24898, 27976, 27233, 30184, 29566, 30225, 3800, 0, 3720, 0, 1300, 1291, 1)
PaymentData(330, 150000, 1, 1, 1, 40, 2, 2, 2, 2, 2, 2, 99855, 102586, 100064, 104975, 107147, 109428, 5200, 0, 8100, 4000, 4200, 4200, 0)
PaymentData(331, 200000, 2, 2, 1, 37, 1, -1, 2, -1, -1, -1, -179, 505, 189, 6773, 23209, 16893, 1000, 0, 6900, 24000, 17000, 2500, 1)
PaymentData(332, 130000, 2, 2, 2, 40, 0, 0, 2, 0, 0, 0, 9559, 12394, 11883, 9826, 10167, 12685, 3000, 0, 500, 500, 2700, 500, 1)
PaymentData(333, 60000, 2, 1, 2, 28, 1, 2, 0, 0, 0, 0, 10540, 10232, 11237, 11427, 20973, 31857, 0, 1483, 673, 10000, 11540, 7000, 0)
PaymentData(334, 400000, 2, 2, 1, 43, 1, -2, -2, -2, -1, -1, 0, 0, 0, 0, 1600, 78388, 0, 0, 0, 1600, 78388, 0, 0)
PaymentData(338, 140000, 2, 2, 2, 31, -2, -2, -2, -2, -2, -2, 390, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
PaymentData(341, 240000, 2, 2, 2, 30, -2, -2, -2, -2, -2, -2, 92, 92, 92, 0, 92, 0, 92, 92, 0, 92, 0, 1883, 0)
PaymentData(342, 50000, 1, 2, 2, 36, 0, 0, 0, 0, -1, 0, 5916, 6172, 4123, 680, 978, 978, 1212, 1200, 0, 978, 0, 0, 0)
PaymentData(343, 200000, 2, 1, 2, 29, -1, 2, -1, -1, -1, 2, 2393, 183, 4847, 20183, 24815, 24248, 0, 4872, 20183, 5000, 0, 1000, 0)
PaymentData(344, 180000, 1, 1, 1, 39, 0, 0, -1, 0, 0, -1, 274731, 281713, 242063, 122295, -1005, 1005, 11000, 145000, 26000, 0, 101005, 1898, 0)
PaymentData(346, 160000, 2, 1, 2, 29, -1, -1, -2, -1, 0, 0, 3097, -707, -2697, 2303, 6182, 1654, 0, 0, 5000, 5000, 1500, 13000, 0)
PaymentData(351, 90000, 1, 1, 2, 26, 0, 0, -1, 0, 0, -1, 39128, 20473, 1940, 1940, 0, 23101, 1541, 4200, 0, 0, 23101, 3000, 0)
PaymentData(352, 200000, 1, 1, 1, 36, 1, -2, -1, -1, -2, -1, -14386, -13543, 3432, -3684, 0, 1386, 10118, 47015, 0, 4000, 100000, 10000, 0)
PaymentData(353, 380000, 1, 1, 2, 30, 1, -2, -2, -2, -2, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)
PaymentData(355, 50000, 1, 3, 1, 58, 2, 2, 2, 0, 0, 2, 15899, 18720, 18122, 18530, 19089, 18856, 3400, 0, 1000, 1001, 634, 638, 0)
PaymentData(361, 500000, 2, 2, 2, 23, 4, 3, 2, 0, 0, 0, 507726, 509229, 499936, 505507, 484612, 419643, 10000, 0, 14000, 16500, 16000, 19000, 1)
PaymentData(363, 50000, 1, 2, 2, 32, 4, 3, 2, 0, 0, 0, 45734, 44741, 43562, 44039, 45008, 25775, 0, 0, 1262, 1358, 1275, 1590, 0)
PaymentData(364, 110000, 1, 1, 1, 40, 1, -2, -1, 0, -1, -1, 0, 0, 2066, 2000, 216, 216, 0, 2066, 0, 216, 216, 66, 1)
PaymentData(366, 330000, 2, 2, 1, 56, 1, -1, -1, -2, -1, -1, -9, 1520, 1488, 0, 3965, 8676, 1529, 1507, 0, 3965, 8676, 384, 0)
PaymentData(368, 10000, 1, 2, 2, 24, -1, 2, 2, 2, 0, 0, 2887, 1923, 2989, 2813, 2008, 2132, 0, 1500, 0, 0, 150, 0, 0)
PaymentData(369, 300000, 1, 1, 1, 40, 1, -2, -2, -2, -2, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
PaymentData(370, 20000, 2, 2, 1, 32, 3, 2, 0, 0, 0, 0, 20631, 20010, 19703, 11084, 10918, 10985, 0, 1168, 384, 390, 632, 616, 1)
PaymentData(371, 180000, 1, 2, 1, 36, 2, 2, -2, -2, -2, -2, 83538, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)
PaymentData(373, 90000, 2, 1, 2, 34, 0, 0, 0, 2, 2, 2, 34302, 35089, 43449, 42451, 49718, 48767, 1640, 9000, 0, 8000, 0, 2000, 0)
PaymentData(374, 30000, 1, 3, 3, 54, 0, 0, 0, 0, 0, 0, 22987, 22298, 22352, 23221, 24339, 25943, 2500, 2000, 1500, 4000, 2000, 0, 0)
PaymentData(377, 30000, 1, 2, 1, 43, 1, 2, 0, 0, 0, 2, 20518, 19901, 20905, 21509, 25183, 24242, 0, 1342, 946, 4200, 0, 1000, 0)
PaymentData(384, 170000, 2, 2, 2, 28, -1, 0, 0, 2, 0, 0, 2948, 3848, 5646, 5464, 5577, 5889, 1105, 1903, 0, 296, 500, 95, 1)
PaymentData(385, 80000, 1, 2, 2, 25, 0, 0, 0, 0, 0, -2, 22619, 31429, 27923, 25280, 0, 0, 10010, 1209, 579, 0, 0, 6305, 0)
PaymentData(387, 80000, 2, 1, 2, 29, 1, -1, -1, -2, -2, -2, 0, 80000, 0, 0, 0, 0, 80000, 0, 0, 0, 0, 0, 0)
PaymentData(390, 260000, 1, 1, 1, 30, -1, -1, -1, 0, 0, -1, 1131, 291, 582, 291, 0, 291, 291, 582, 0, 0, 130291, 651, 1)
PaymentData(391, 350000, 1, 1, 1, 38, 1, -2, -2, -2, -2, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
PaymentData(392, 280000, 2, 2, 1, 39, 1, -1, 0, 0, 0, 0, -1312, 35918, 37297, 37154, 32581, 33316, 38621, 2000, 1130, 922, 1011, 5000, 1)
PaymentData(395, 360000, 1, 1, 1, 51, -1, -1, -1, -2, -2, -2, 38000, 25000, 0, 0, 0, 0, 25000, 0, 0, 0, 0, 0, 0)
PaymentData(397, 100000, 1, 1, 2, 38, 0, 0, 0, 0, 0, 0, 40810, 42653, 42351, 43011, 43011, 28947, 2502, 1200, 860, 0, 579, 0, 0)
PaymentData(398, 50000, 2, 2, 2, 22, -2, -2, -2, -2, -2, -2, 0, 0, 0, 848, 0, 632, 0, 0, 848, 0, 632, 0, 0)
PaymentData(400, 120000, 2, 2, 2, 25, 2, 2, 2, 2, 2, 2, 120298, 120822, 109887, 116313, 119311, 117167, 4007, 0, 8272, 5000, 0, 4400, 0)
PaymentData(403, 150000, 1, 1, 2, 41, -1, -1, -1, -1, -1, 2, 1464, 2084, 384, 0, 2344, 822, 2091, 384, 0, 2344, 0, 472, 1)
PaymentData(405, 160000, 2, 1, 2, 29, 2, 2, 2, 2, 2, 2, 160432, 163916, 159676, 166893, 170098, 153800, 7500, 0, 11558, 5800, 0, 5654, 1)
PaymentData(406, 200000, 1, 1, 1, 52, -2, -2, -2, -2, -2, -2, 3858, 2690, 3410, 0, 0, 82150, 2690, 3487, 0, 0, 85900, 396, 0)
PaymentData(407, 120000, 2, 2, 1, 25, 0, 0, 0, -2, -2, -2, 26476, 21393, 0, 0, 0, 0, 6000, 0, 0, 0, 0, 0, 0)
PaymentData(411, 60000, 2, 1, 2, 23, 1, 2, 2, 2, 2, 2, 29332, 28577, 30805, 31601, 32349, 32965, 0, 2709, 1600, 1400, 1300, 1200, 1)
PaymentData(412, 200000, 2, 1, 1, 38, -1, -1, -2, -1, -1, -2, 190, 0, 0, 367, -150, -150, 0, 0, 367, 150, 0, 0, 0)
PaymentData(413, 230000, 2, 1, 1, 32, 1, -2, -1, -1, -1, -1, 0, 0, 2809, 4595, 792, 3404, 0, 2809, 4606, 792, 3404, 0, 0)
PaymentData(414, 230000, 2, 2, 2, 27, 1, 2, 0, 0, 0, 0, 13668, 12647, 13135, 10596, 9218, 5068, 0, 1064, 423, 313, 1000, 4641, 1)
PaymentData(416, 50000, 2, 3, 1, 35, -1, -1, -1, -2, -2, -2, 22500, 5000, 0, 0, 0, 0, 5000, 0, 0, 0, 0, 640, 0)
PaymentData(417, 200000, 2, 1, 2, 31, -2, -2, -2, -2, -2, -2, 7184, 14845, 1097, 0, 0, 160, 17507, 1102, 0, 0, 160, 1103, 0)
PaymentData(418, 50000, 2, 1, 2, 30, 0, 0, 0, 0, 0, 2, 14811, 16262, 17286, 17895, 19450, 18990, 2000, 1600, 1200, 2000, 0, 1000, 0)
PaymentData(420, 260000, 2, 1, 2, 36, 1, -2, -2, -2, -2, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)
PaymentData(421, 30000, 1, 1, 2, 24, 2, 0, 0, 0, 0, 2, 25265, 26354, 27710, 27959, 30002, 29371, 1500, 1800, 1007, 2500, 0, 1800, 0)
PaymentData(423, 230000, 2, 2, 2, 38, -1, -1, -1, -1, -1, -1, 10237, 2795, 1350, 371, 2980, 0, 2795, 1350, 371, 2980, 0, 2213, 0)
PaymentData(424, 200000, 1, 2, 1, 38, 2, 2, 2, 0, 0, 0, 104978, 105924, 102663, 97090, 98045, 105253, 4500, 0, 3500, 3500, 9000, 0, 1)
PaymentData(426, 80000, 2, 2, 1, 32, -1, -1, -2, -2, -2, -2, 11262, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
PaymentData(427, 20000, 2, 3, 2, 49, 2, 2, 2, 2, 0, 0, 9551, 12081, 13087, 12583, 15327, 16414, 3000, 1500, 0, 3123, 1500, 1000, 1)
PaymentData(428, 170000, 2, 1, 2, 31, -1, -1, -1, -1, 0, -1, 199, 199, 199, 398, 199, 199, 199, 199, 398, 0, 199, 398, 1)
PaymentData(435, 360000, 1, 3, 1, 55, 0, 0, -1, -1, -1, -2, 9210, 8485, 17231, 1770, 0, 0, 6015, 17454, 1775, 0, 0, 0, 0)
PaymentData(436, 270000, 2, 2, 1, 32, 1, 2, 2, 2, 2, 2, 234752, 233036, 229286, 217644, 223690, 221413, 10000, 8000, 0, 16000, 8000, 0, 1)
PaymentData(437, 60000, 2, 1, 2, 27, -1, -1, -2, -1, 2, -1, 14072, 0, 0, 300, 150, 150, 0, 0, 300, 0, 150, 200, 0)
PaymentData(442, 100000, 1, 1, 2, 32, 0, 0, 0, 0, 2, 2, 83831, 85586, 87289, 91451, 93381, 89522, 4000, 4037, 6500, 3500, 0, 3200, 0)
PaymentData(443, 30000, 2, 1, 2, 26, 1, -2, -1, -1, -1, -1, 0, 0, 945, 0, 197, 2995, 0, 945, 0, 197, 2995, 0, 0)
PaymentData(448, 180000, 2, 1, 1, 53, -1, -1, -1, 0, 0, -1, 46122, 1260, 29366, 5400, 0, 1599, 1260, 29366, 54, 0, 1599, 0, 0)
PaymentData(449, 200000, 1, 4, 1, 42, 0, 0, 0, 0, 0, 0, 38564, 38246, 32253, 30384, 30900, 0, 5000, 1485, 1956, 1500, 0, 2102, 0)
PaymentData(450, 140000, 2, 3, 1, 30, 0, 0, 0, 2, 0, 0, 96304, 98007, 82227, 65000, 60848, 58880, 4505, 12906, 0, 2210, 2300, 5200, 0)
PaymentData(451, 380000, 1, 1, 1, 51, 1, -2, -2, -2, -2, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)
PaymentData(452, 600000, 1, 1, 1, 53, 2, 2, 0, 0, 0, 0, 467150, 458862, 469703, 447130, 440982, 434715, 0, 18000, 16000, 16000, 21000, 20000, 1)
PaymentData(457, 130000, 1, 3, 2, 39, 1, 2, 2, 2, 2, 2, 71034, 69329, 74175, 72383, 77217, 75820, 0, 6000, 0, 6000, 0, 6000, 0)
PaymentData(458, 50000, 1, 1, 2, 32, -1, 0, 0, 0, 0, -2, 23974, 24131, 25326, 25775, 0, 0, 1800, 1900, 1300, 0, 0, 0, 0)
PaymentData(460, 70000, 1, 2, 1, 48, 0, 0, 0, 0, 0, -1, 50927, 39883, 32017, 17630, 9730, 6400, 2100, 1217, 500, 0, 6400, 4590, 1)
PaymentData(465, 170000, 2, 3, 3, 56, 1, -2, -1, -1, -2, -1, 0, 0, 1991, 0, 0, 150, 0, 1991, 0, 0, 150, 614, 0)
PaymentData(474, 60000, 1, 3, 1, 38, 1, 2, 2, 0, 0, 2, 29295, 30321, 31018, 32193, 34213, 35002, 1800, 1500, 2000, 2700, 1500, 0, 0)
PaymentData(475, 120000, 2, 2, 1, 32, -1, -1, -1, -1, -1, -1, 4158, 2682, 0, 6440, 0, 5930, 2682, 0, 6440, 0, 5930, 5120, 0)
PaymentData(478, 70000, 2, 2, 1, 37, 0, 0, 0, 2, 0, 0, 66759, 68200, 72972, 71248, 50610, 50809, 2518, 5950, 0, 1782, 1985, 2700, 0)
PaymentData(479, 500000, 2, 1, 1, 38, -1, 2, -1, -1, -1, 0, 600, 300, 501, 300, 600, 450, 0, 501, 300, 600, 300, 600, 0)
PaymentData(480, 200000, 1, 1, 2, 31, -2, -2, -2, -2, -2, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
PaymentData(481, 250000, 2, 2, 1, 40, 0, 0, 0, 0, -1, 2, 44930, 137101, 90801, 0, 1069, 919, 120041, 4435, 0, 1069, 0, 67619, 0)
PaymentData(482, 140000, 1, 2, 2, 26, 0, 0, 2, 2, 2, 2, 131367, 146193, 140202, 144035, 140419, 130271, 17000, 0, 11400, 550, 5300, 5400, 1)
PaymentData(483, 70000, 2, 2, 2, 28, 0, 0, 0, 0, -1, 2, 41264, 41799, 37887, 37876, 6736, 4162, 2112, 1200, 758, 6736, 0, 0, 0)
PaymentData(487, 230000, 2, 1, 1, 42, -1, -1, -1, -1, -1, -1, 6865, 15111, 13165, 0, 10500, 6992, 15111, 13165, 0, 10500, 6992, 0, 0)
PaymentData(489, 220000, 2, 2, 1, 36, -1, -1, -1, 0, -1, -1, 396, 1648, 792, 396, 396, 396, 1648, 792, 0, 396, 396, 792, 1)
PaymentData(491, 90000, 2, 2, 2, 32, -2, -2, -2, -2, -2, -2, 573, 0, 0, 0, 0, 0, 157, 0, 0, 0, 0, 0, 0)
PaymentData(492, 30000, 2, 2, 1, 43, 2, 2, 2, 2, 2, 0, 28703, 26622, 24022, 24368, 20859, 19633, 1300, 2, 1608, 0, 900, 800, 0)
PaymentData(494, 170000, 2, 2, 2, 28, 0, 0, -1, -1, -2, -2, 28304, 17616, 308, 0, 0, 0, 4000, 308, 0, 0, 0, 0, 0)
PaymentData(498, 20000, 1, 2, 2, 23, 0, 0, 2, 0, 0, 0, 16440, 20417, 18333, 18848, 30190, 19664, 7403, 0, 820, 1025, 1113, 104, 0)
PaymentData(499, 250000, 2, 1, 1, 49, -1, -1, -2, -1, -1, -1, 66, 0, 0, 120, -6, 1639, 0, 0, 120, 6, 1645, 0, 0)
PaymentData(500, 20000, 1, 1, 1, 38, 0, 0, 0, 2, 2, 0, 15912, 17272, 20565, 20705, 20255, 19933, 1623, 3916, 750, 0, 800, 850, 0)
PaymentData(501, 30000, 2, 2, 1, 38, 0, 0, 0, 0, 2, 2, 20344, 21705, 22537, 24161, 25128, 24576, 2000, 1500, 2000, 1500, 0, 1200, 0)
PaymentData(502, 90000, 2, 2, 1, 35, 1, 2, 2, 2, 2, 2, 23132, 22474, 28067, 27320, 31199, 30548, 0, 6000, 0, 4500, 0, 2000, 0)
PaymentData(504, 130000, 2, 1, 1, 33, 0, 0, 0, 0, 0, 0, 19161, 20544, 22704, 22304, 22304, 0, 2000, 3000, 0, 0, 0, 0, 1)
PaymentData(505, 30000, 1, 6, 1, 53, -2, -2, -2, -2, -2, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
PaymentData(506, 160000, 1, 1, 2, 35, -1, -1, -1, -1, -1, -1, 396, 396, 396, 0, 792, 1220, 396, 396, 0, 793, 1220, 0, 0)
PaymentData(507, 500000, 2, 2, 2, 43, -1, -1, -1, 0, 0, -1, 3959, 0, 285138, 249445, 222831, 200, 0, 285138, 4989, 100, 200, 528666, 0)
PaymentData(508, 180000, 2, 2, 2, 28, 0, 0, 0, 0, 0, 2, 42238, 38741, 36696, 35813, 37893, 34661, 2500, 2000, 1128, 2500, 0, 2000, 0)
PaymentData(509, 80000, 2, 2, 1, 30, 0, 0, 0, 0, 0, 2, 21507, 13207, 13997, 10914, 10685, 5515, 1700, 1400, 200, 1000, 0, 500, 0)
PaymentData(510, 120000, 1, 1, 2, 26, -1, -1, -2, -1, -1, -2, 884, 0, 0, 10446, 0, 0, 0, 0, 10446, 0, 0, 0, 0)
PaymentData(511, 130000, 1, 2, 1, 31, -1, -1, -1, -1, -1, 2, 1261, 1261, 1261, 1411, 930, 390, 1261, 1261, 1411, 930, 0, 780, 0)
PaymentData(519, 10000, 2, 2, 2, 22, 1, 2, 0, 0, 0, 0, 10250, 8558, 10525, 10050, 9903, 9984, 0, 2126, 390, 328, 476, 1287, 0)
PaymentData(522, 410000, 2, 2, 2, 27, 1, -1, 0, 0, 0, 0, -58, 32991, 36465, 44310, 62408, 61420, 33049, 16000, 8700, 18775, 15000, 5350, 0)
PaymentData(526, 220000, 2, 2, 2, 27, -1, -1, -1, -1, -1, -1, 1692, 13250, 433, 1831, 0, 2891, 13250, 433, 1831, 0, 2891, 153504, 0)
PaymentData(527, 20000, 1, 2, 2, 27, 1, 2, 0, 0, 0, 2, 18649, 18066, 19040, 19446, 20759, 20241, 0, 1594, 1000, 1606, 0, 300, 0)
PaymentData(528, 620000, 2, 2, 1, 45, 2, 2, 0, 0, 0, 0, 160837, 156839, 160440, 163781, 167159, 170894, 0, 6200, 6000, 6000, 6500, 6000, 1)
PaymentData(529, 360000, 1, 1, 2, 26, 1, -2, -2, -2, -1, -1, -8, -8, -8, -8, 1677, 2600, 0, 0, 0, 1685, 2613, 0, 0)
PaymentData(530, 20000, 2, 2, 2, 21, -1, -1, 2, 2, -1, -1, 18763, 14410, 13771, 362, 5308, 0, 14410, 0, 28, 22073, 0, 0, 0)
PaymentData(533, 10000, 1, 2, 2, 46, 0, 0, 2, 2, 2, 0, 4073, 6394, 6143, 6908, 6652, 6785, 2400, 0, 871, 0, 244, 251, 1)
PaymentData(534, 100000, 2, 3, 1, 50, 2, 0, 0, 3, 3, 2, 53849, 55030, 61574, 62470, 61198, 62524, 2050, 7500, 2500, 0, 2500, 2500, 1)
PaymentData(535, 50000, 1, 1, 2, 26, -2, -2, -2, -2, -2, -2, 2411, 3059, 2333, 1800, 1620, 0, 3068, 2440, 1807, 2204, 0, 0, 0)
PaymentData(538, 120000, 1, 2, 1, 44, 0, 0, 0, 0, 0, 0, 92007, 87939, 82094, 59105, 53442, 46775, 5417, 2847, 2066, 1919, 2200, 0, 0)
PaymentData(539, 50000, 2, 1, 2, 52, 0, 0, 0, -2, -1, -1, 3257, 4166, 0, 0, 318, 0, 1000, 0, 0, 318, 0, 0, 0)
PaymentData(541, 200000, 2, 1, 2, 38, -1, -1, -2, -2, -1, -1, 399, 0, 0, 0, 218, 270, 0, 0, 0, 218, 270, 317, 0)
PaymentData(542, 150000, 2, 1, 2, 28, 1, -2, -2, -2, -2, -1, 0, 0, 0, 0, 0, 318, 0, 0, 0, 0, 318, 0, 0)
PaymentData(543, 30000, 2, 2, 1, 36, 2, 3, 2, 2, 0, 0, 28778, 28039, 28286, 27533, 28189, 28805, 0, 1000, 0, 1100, 1100, 1500, 1)
PaymentData(545, 360000, 2, 1, 1, 34, -1, 0, 0, -1, 0, -1, 12339, 10138, 23912, 9785, 166, 2142, 10000, 13912, 9785, 0, 2142, 4230, 0)
PaymentData(547, 220000, 2, 1, 1, 41, 1, -2, -2, -2, -2, -2, -65, -65, -65, -65, -65, -200, 0, 0, 0, 0, 0, 0, 1)
PaymentData(548, 160000, 2, 2, 2, 25, -2, -2, -2, -2, -2, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
PaymentData(551, 100000, 1, 3, 1, 52, 0, 0, 2, 2, 2, 0, 4657, 6068, 6418, 6781, 6144, 7638, 1500, 1000, 1000, 0, 2000, 2000, 1)
PaymentData(552, 190000, 2, 1, 2, 41, -1, -1, -1, -1, -1, -1, 28204, 0, 16500, 0, 26854, 554, 0, 16500, 0, 26854, 500, 0, 1)
PaymentData(554, 240000, 2, 1, 1, 42, 1, -1, -1, -2, -2, -2, 0, 6370, 0, 0, 0, 0, 6370, 0, 0, 0, 0, 0, 0)
PaymentData(556, 630000, 2, 2, 1, 47, 0, 0, 0, -1, -1, -2, 37850, 68187, 1207, 2632, 8654, 0, 38187, 1207, 2632, 8654, 0, 4981, 0)
PaymentData(559, 20000, 1, 2, 2, 29, 0, 0, 0, -2, -2, -2, 17208, 18419, 0, 0, 0, 0, 2055, 0, 0, 0, 0, 0, 0)
PaymentData(560, 210000, 2, 3, 1, 53, 0, 0, 0, 0, 0, 0, 57192, 58472, 59658, 60466, 61593, 65163, 2800, 2753, 2400, 2255, 4767, 0, 0)
PaymentData(562, 360000, 2, 2, 2, 52, -2, -2, -2, -2, -2, -2, 640, 2113, -6, 999, 944, -3, 2231, 0, 1005, 948, 0, 789, 0)
PaymentData(565, 390000, 2, 1, 2, 45, 2, 2, 2, -1, 2, 2, 834, 155, -1690, 4240, 3346, 2698, 1, 1693, 6940, 7, 1230, 3, 0)
PaymentData(570, 270000, 2, 1, 1, 40, 0, 0, 0, -2, -2, -2, 18751, 5706, 0, 0, 0, 0, 1000, 0, 0, 0, 0, 0, 0)
PaymentData(571, 200000, 2, 1, 2, 29, 1, -1, -1, -1, -1, -1, 55788, 8360, 4897, 5065, 19468, 0, 8394, 4927, 5089, 19561, 0, 125, 0)
PaymentData(573, 350000, 1, 1, 2, 33, -1, -1, -1, -2, -2, -1, 10900, 10478, -22, -22, -22, 4532, 10530, 0, 0, 0, 4554, 0, 0)
PaymentData(574, 160000, 2, 2, 2, 60, -2, -1, -1, 0, -1, -1, 3128, 5156, 1089, 489, 3177, 1009, 5156, 1089, 0, 3177, 1009, 0, 1)
PaymentData(578, 80000, 1, 1, 2, 31, -1, -1, -1, -1, 2, -1, 5994, 32223, 8308, 4082, 538, 4085, 13647, 8314, 4082, 0, 4085, 0, 0)
PaymentData(580, 30000, 1, 2, 1, 35, -2, -1, -1, -1, -1, -2, 7797, 2687, 8762, 3377, 2000, 0, 2687, 8765, 3390, 2040, 0, 0, 0)
PaymentData(581, 30000, 1, 2, 2, 28, 1, -1, -1, -2, -2, -2, 0, 780, 0, 0, 0, 0, 780, 0, 0, 0, 0, 0, 1)
PaymentData(585, 50000, 1, 2, 2, 42, 0, 0, 0, 0, 0, 0, 50300, 50898, 49111, 48943, 45775, 0, 2200, 1600, 1700, 1700, 0, 0, 0)
PaymentData(586, 20000, 2, 1, 2, 25, 0, 0, 0, 0, 0, 2, 14603, 15661, 16394, 16723, 18056, 17618, 1600, 1300, 600, 1600, 0, 800, 0)
PaymentData(587, 220000, 1, 1, 1, 43, 1, -2, -2, -2, -2, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)
PaymentData(588, 210000, 1, 3, 2, 25, -1, -1, 2, -1, -1, -1, 8817, 23634, 21776, 9631, 1561, 1990, 23776, 0, 9631, 1561, 1990, 7967, 1)
PaymentData(598, 210000, 2, 3, 2, 31, 1, -2, -2, -2, -2, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
